rfq_id,underlyings,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,requested_date,executed,start_date,end_date,avg_duration_months,observation_frequency_months,basket_size,log_notional_credits,requested_month_sin,requested_month_cos,requested_dayofweek,nominal_maturity_months,n_underlyings,n_market_matches,realized_vol_min,realized_vol_max,realized_vol_mean,realized_vol_std,realized_vol_trend_21d_mean,structural_base_vol_min,structural_base_vol_max,structural_base_vol_mean,structural_base_vol_std,market_lag_days_max,realized_vol_range,structural_base_vol_range,realized_minus_structural_vol,market_match_rate,has_underlying_BSKR,has_underlying_CLNE,has_underlying_CORL,has_underlying_DRC,has_underlying_HTTX,has_underlying_JEDI,has_underlying_KYBR,has_underlying_MNDO,has_underlying_NABO,has_underlying_POBK,has_underlying_REBL,has_underlying_SITH,has_underlying_TECH,has_underlying_WOOK,product_type_Death Star Phoenix Note,product_type_Holocron Reverse Convertible,product_type_Kessel Run Snowball,product_type_Mandalorian Twin-Win,product_type_Sith Eternal Snowball,product_type_Wretched Hive Digital,basket_type_single,basket_type_worst_of,counterparty_Alderaan Wealth Partners,counterparty_Banco de Coruscant,counterparty_Chandrila Sovereign Fund,counterparty_Corellian Capital,counterparty_First Order Financial,counterparty_Jabba Asset Management,counterparty_Kamino Cloning Trust,counterparty_Nal Hutta Traders,trader_id_TRD-001,trader_id_TRD-002,trader_id_TRD-003,trader_id_TRD-004,trader_id_TRD-005,trader_id_TRD-006,trader_id_TRD-007,trader_id_TRD-008,trader_id_TRD-009,trader_id_TRD-010,trader_id_TRD-011,trader_id_TRD-012,trader_id_TRD-013,trader_id_TRD-014,trader_id_TRD-015,trader_id_TRD-016,trader_id_TRD-017,trader_id_TRD-018,trader_id_TRD-019,trader_id_TRD-020,trader_id_TRD-021,trader_id_TRD-022,trader_id_TRD-023,trader_id_TRD-024,trader_id_TRD-025,trader_id_TRD-026,trader_id_TRD-027,trader_id_TRD-028,trader_id_TRD-029,trader_id_TRD-030,trader_id_TRD-031,trader_id_TRD-032,trader_id_TRD-033,trader_id_TRD-034,trader_id_TRD-035,trader_id_TRD-036,trader_id_TRD-037,trader_id_TRD-038,trader_id_TRD-039
RFQ-017941,CORL,1.3286,0.8006,0,1M,0.2474,1000000,2016-11-16,True,2016-11-20,2024-10-26,38.99,1.0,1,13.815511557963774,-0.5000000000000004,0.8660254037844384,2,95.17082785808147,1,1,0.362224228399869,0.362224228399869,0.362224228399869,0.0,0.003997001736889105,0.28,0.28,0.28,0.0,1,0.0,0.0,0.08222422839986898,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017942,MNDO|CLNE,1.0,0.511,5,Y,0.2377,250000,2016-07-08,True,2016-07-11,2021-12-08,45.46,12.0,2,12.429220196836383,-0.4999999999999997,-0.8660254037844388,4,64.91458607095926,2,2,0.1276613142280467,0.3551463477763545,0.2414038310022006,0.16085620984045773,0.003857191489090264,0.15,0.35,0.25,0.14142135623730948,1,0.22748503354830782,0.19999999999999998,-0.008596168997799414,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017943,CLNE|REBL,1.3596,0.6,0,12M,0.1681,100000,2017-08-17,True,2017-08-17,2026-06-25,82.14,12.0,2,11.51293546492023,-0.8660254037844384,-0.5000000000000004,3,106.24178712220761,2,2,0.2044801321996732,0.5244977649805291,0.36448894859010117,0.22628663823860962,0.10936860010101121,0.15,0.18,0.16499999999999998,0.021213203435596434,1,0.32001763278085593,0.03,0.1994889485901012,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017945,WOOK|REBL|DRC,1.0,0.6205,4,6M,0.2882,100000,2024-01-08,True,2024-01-10,2033-11-03,73.3,6.0,3,11.51293546492023,0.49999999999999994,0.8660254037844387,0,117.77266754270696,3,3,0.4208877185320507,0.6341710454792491,0.5523861895806822,0.11500446529106133,0.01167035384488905,0.18,0.31,0.25333333333333335,0.06658328118479394,3,0.21328332694719837,0.13,0.29905285624734884,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017946,WOOK,1.2159,0.8275,0,3M,0.2906,100000,2020-08-07,True,2020-08-07,2025-04-10,29.0,3.0,1,11.51293546492023,-0.8660254037844384,-0.5000000000000004,4,56.07752956636005,1,1,0.3005307599836037,0.3005307599836037,0.3005307599836037,0.0,-0.010085323746767572,0.27,0.27,0.27,0.0,1,0.0,0.0,0.03053075998360366,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RFQ-017947,SITH|CLNE,1.001,0.5786,2,M,0.2421,1000000,2020-03-03,True,2020-03-07,2026-04-24,31.3,1.0,2,13.815511557963774,1.0,6.123233995736766e-17,1,73.5545335085414,2,2,0.2860141295052866,0.4141994797793129,0.3501068046422997,0.09064073042753687,0.004212632095466545,0.15,0.26,0.20500000000000002,0.07778174593052023,1,0.12818535027402628,0.11000000000000001,0.1451068046422997,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017950,POBK|BSKR,1.0,0.5547,3,12M,0.3329,250000,2023-03-31,True,2023-04-04,2028-09-27,49.83,12.0,2,12.429220196836383,1.0,6.123233995736766e-17,4,65.80157687253613,2,2,0.341036142502456,0.4486847027836924,0.3948604226430742,0.07611902695983108,0.024232270591304506,0.3,0.42,0.36,0.08485281374238571,1,0.10764856028123637,0.12,0.03486042264307421,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017952,TECH,1.3859,0.7212,0,2M,0.3572,100000,2021-05-17,True,2021-05-18,2029-03-30,34.82,2.0,1,11.51293546492023,0.49999999999999994,-0.8660254037844387,0,94.38239159001314,1,1,0.2959168082917365,0.2959168082917365,0.2959168082917365,0.0,-0.01223205872567773,0.32,0.32,0.32,0.0,3,0.0,0.0,-0.024083191708263507,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017957,POBK|BSKR,0.9505,0.6782,2,Q,0.3142,250000,2023-01-12,True,2023-01-17,2025-04-03,13.47,3.0,2,12.429220196836383,0.49999999999999994,0.8660254037844387,3,26.511169513797633,2,2,0.2945295653137784,0.4409633327586763,0.36774644903622733,0.10354430995498119,0.00395868465149124,0.3,0.42,0.36,0.08485281374238571,1,0.1464337674448979,0.12,0.007746449036227343,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017958,BSKR|MNDO,1.2812,0.6,0,2M,0.2827,1000000,2019-03-15,True,2019-03-15,2026-04-13,66.94,2.0,2,13.815511557963774,1.0,6.123233995736766e-17,4,84.95400788436268,2,2,0.2873670388427703,0.406912633760762,0.34713983630176615,0.08453150082749197,0.020351912608519374,0.3,0.35,0.32499999999999996,0.03535533905932739,1,0.11954559491799166,0.04999999999999999,0.02213983630176619,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RFQ-017960,CLNE|SITH|JEDI,1.0,0.6384,6,1M,0.1575,1000000,2024-04-29,True,2024-05-02,2028-08-09,41.93,1.0,3,13.815511557963774,0.8660254037844387,-0.4999999999999998,0,51.24835742444152,3,3,0.1985274937400416,0.4940770463363387,0.3272259209761941,0.15142359720523482,0.011974813696391945,0.14,0.26,0.18333333333333335,0.06658328118479392,3,0.2955495525962971,0.12,0.14389258764286073,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RFQ-017962,TECH|MNDO|NABO,1.0,0.6387,1,6M,0.2631,500000,2020-06-05,True,2020-06-07,2026-06-21,45.56,6.0,3,13.122365377402328,1.2246467991473532e-16,-1.0,4,72.43758212877792,3,3,0.16571789723945,0.4388522942396084,0.343429547572228,0.15404284292364856,-0.023063052193547328,0.11,0.35,0.26,0.1307669683062202,1,0.2731343970001584,0.24,0.08342954757222798,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017964,SITH,1.3508,0.8075,0,1 month,0.3089,100000,2021-05-11,True,2021-05-16,2029-08-13,40.09,1.0,1,11.51293546492023,0.49999999999999994,-0.8660254037844387,1,98.91590013140605,1,1,0.2929220926280649,0.2929220926280649,0.2929220926280649,0.0,0.01464811470686389,0.26,0.26,0.26,0.0,1,0.0,0.0,0.03292209262806489,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017965,TECH|REBL|WOOK,1.0,0.5903,2,1M,0.2555,20000000,2020-01-14,True,2020-01-14,2024-06-20,27.73,1.0,3,16.811242881518265,0.49999999999999994,0.8660254037844387,1,53.186596583442835,3,3,0.254628625551792,0.5245610531168297,0.3742876254288603,0.13754566970802906,0.034407151217360266,0.18,0.32,0.25666666666666665,0.07094598884597587,1,0.26993242756503766,0.14,0.11762095876219364,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017966,REBL|MNDO,1.2848,0.6,0,3M,0.253,500000,2022-02-04,True,2022-02-07,2024-09-04,26.02,3.0,2,13.122365377402328,0.8660254037844386,0.5000000000000001,4,30.880420499342968,2,2,0.3429407070116719,0.5998896180610997,0.4714151625363858,0.18169031742154945,0.03106965398653827,0.18,0.35,0.265,0.1202081528017131,1,0.25694891104942785,0.16999999999999998,0.2064151625363858,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RFQ-017967,BSKR,1.3645,0.7329,0,1M,0.3463,250000,2016-02-03,True,2016-02-08,2018-10-21,20.7,1.0,1,12.429220196836383,0.8660254037844386,0.5000000000000001,2,32.3915900131406,1,1,0.3115246968652745,0.3115246968652745,0.3115246968652745,0.0,0.00301413454715882,0.3,0.3,0.3,0.0,1,0.0,0.0,0.01152469686527452,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RFQ-017969,CLNE|POBK|HTTX,1.0,0.573,6,3M,0.336,100000,2020-12-09,True,2020-12-09,2026-08-27,70.55,3.0,3,11.51293546492023,-2.4492935982947064e-16,1.0,2,68.5611038107753,3,3,0.2674970648866199,1.0993184150515634,0.7017010290753386,0.41711583873851105,0.042168698685859485,0.15,0.5,0.3566666666666667,0.18339392937971896,1,0.8318213501649434,0.35,0.3450343624086719,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017972,CLNE,1.1775,0.7791,0,Q,0.1364,250000,2019-06-07,True,2019-06-12,2023-11-23,37.69,3.0,1,12.429220196836383,1.2246467991473532e-16,-1.0,4,53.383705650459916,1,1,0.1385796201327116,0.1385796201327116,0.1385796201327116,0.0,-0.009152831439017406,0.15,0.15,0.15,0.0,1,0.0,0.0,-0.011420379867288388,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017974,SITH,1.1949,0.7228,0,1Y,0.2833,100000,2024-04-17,True,2024-04-18,2032-05-06,31.75,12.0,1,11.51293546492023,0.8660254037844387,-0.4999999999999998,2,96.58344283837056,1,1,0.475661060028912,0.475661060028912,0.475661060028912,0.0,0.0054018189016050155,0.26,0.26,0.26,0.0,1,0.0,0.0,0.215661060028912,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017975,TECH|CORL|NABO,1.0,0.6284,0,3M,0.2145,250000,2016-09-22,True,2016-09-22,2024-10-15,67.38,3.0,3,12.429220196836383,-1.0,-1.8369701987210297e-16,3,96.74770039421813,3,3,0.1301372943202668,0.394380615248978,0.29363463407506246,0.14286158656779682,0.024051871604390037,0.11,0.32,0.23666666666666666,0.11150485789118489,1,0.26424332092871117,0.21000000000000002,0.0569679674083958,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017977,REBL|HTTX,1.0032,0.6343,1,1Y,0.2915,100000,2018-08-16,True,2018-08-21,2021-03-22,30.64,12.0,2,11.51293546492023,-0.8660254037844384,-0.5000000000000004,3,31.011826544021023,2,2,0.6257311697823551,0.9217660562709956,0.7737486130266753,0.20932827570390752,0.153711039513115,0.18,0.5,0.33999999999999997,0.2262741699796952,1,0.2960348864886405,0.32,0.43374861302667533,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-017978,JEDI|BSKR,1.1975,0.6,0,1 month,0.2456,250000,2019-10-10,True,2019-10-15,2023-06-29,41.35,1.0,2,12.429220196836383,-0.8660254037844386,0.5000000000000001,3,44.448094612352165,2,2,0.1340954867330608,0.3009135616401674,0.2175045241866141,0.11795819199130053,0.006555527184211221,0.14,0.3,0.22,0.11313708498984758,1,0.16681807490710662,0.15999999999999998,-0.002495475813385911,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017979,CORL|CLNE|JEDI,1.0,0.6345,0,6M,0.2222,500000,2019-11-18,True,2019-11-23,2026-04-02,52.25,6.0,3,13.122365377402328,-0.5000000000000004,0.8660254037844384,0,76.28120893561103,3,3,0.1443812725028062,0.2446618782958737,0.1944253690298002,0.05014057978875765,0.007759675843068516,0.14,0.28,0.19000000000000003,0.07810249675906655,3,0.10028060579306752,0.14,0.004425369029800175,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017980,POBK|HTTX,1.2853,0.6,0,3M,0.4873,250000,2016-12-30,True,2017-01-02,2019-04-24,27.17,3.0,2,12.429220196836383,-2.4492935982947064e-16,1.0,4,27.660972404730618,2,2,0.4402098270389049,0.9008959501504626,0.6705528885946838,0.3257542816507232,-0.012631449374724657,0.42,0.5,0.45999999999999996,0.05656854249492379,1,0.46068612311155777,0.08000000000000002,0.2105528885946838,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RFQ-017983,REBL,1.3891,0.7878,0,1M,0.2081,1000000,2019-11-05,True,2019-11-10,2024-09-10,8.91,1.0,1,13.815511557963774,-0.5000000000000004,0.8660254037844384,1,58.01576872536136,1,1,0.7342227726858769,0.7342227726858769,0.7342227726858769,0.0,-0.003631795737932597,0.18,0.18,0.18,0.0,1,0.0,0.0,0.5542227726858768,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017985,JEDI,1.3084,0.7807,0,1Y,0.1365,100000,2017-06-19,True,2017-06-24,2023-12-24,67.74,12.0,1,11.51293546492023,1.2246467991473532e-16,-1.0,0,77.98948751642575,1,1,0.1571249265108227,0.1571249265108227,0.1571249265108227,0.0,0.013602125659275127,0.14,0.14,0.14,0.0,3,0.0,0.0,0.017124926510822674,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017986,WOOK|POBK,1.2101,0.6,0,3M,0.3686,100000,2021-04-05,True,2021-04-10,2024-08-17,38.58,3.0,2,11.51293546492023,0.8660254037844387,-0.4999999999999998,0,40.2431011826544,2,2,0.2488920818437814,0.4315983144665384,0.3402451981551599,0.1291928160525983,0.0038451796379328634,0.27,0.42,0.345,0.10606601717798209,3,0.182706232622757,0.14999999999999997,-0.004754801844840062,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-017987,HTTX|WOOK|MNDO,1.0,0.6208,2,3M,0.4382,250000,2020-03-23,True,2020-03-27,2024-09-07,52.47,3.0,3,12.429220196836383,1.0,6.123233995736766e-17,0,53.383705650459916,3,3,0.5407957083915395,1.3129667093272062,0.8022297505144177,0.442352768584158,0.11076599287831879,0.27,0.5,0.37333333333333335,0.1167618659209133,3,0.7721710009356667,0.22999999999999998,0.42889641718108434,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFQ-017988,REBL|JEDI,1.0,0.5275,6,1M,0.1564,100000,2019-12-16,True,2019-12-16,2024-02-15,18.92,1.0,2,11.51293546492023,-2.4492935982947064e-16,1.0,0,50.0,2,2,0.1598599886420376,0.2259770923673035,0.19291854050467055,0.04675185239654987,-0.1694030226132477,0.14,0.18,0.16,0.028284271247461888,3,0.06611710372526591,0.03999999999999998,0.03291854050467055,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-017989,SITH,1.3235,0.8065,0,6M,0.2722,100000,2019-11-25,True,2019-11-26,2021-11-30,17.32,6.0,1,11.51293546492023,-0.5000000000000004,0.8660254037844384,0,24.14586070959264,1,1,0.2798199425440127,0.2798199425440127,0.2798199425440127,0.0,0.007256141060448029,0.26,0.26,0.26,0.0,3,0.0,0.0,0.019819942544012703,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017992,DRC|NABO,0.9954,0.5614,1,1M,0.2224,100000,2021-06-29,True,2021-06-30,2029-10-01,25.79,1.0,2,11.51293546492023,1.2246467991473532e-16,-1.0,1,99.04730617608409,2,2,0.106052124038203,0.2944300748390147,0.20024109943860885,0.13320332643727978,-0.00655472302994646,0.11,0.31,0.21,0.1414213562373095,1,0.18837795080081168,0.2,-0.009758900561391143,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017994,HTTX|WOOK,1.2373,0.6,0,6M,0.3807,100000,2021-09-01,True,2021-09-03,2029-09-06,89.8,6.0,2,11.51293546492023,-1.0,-1.8369701987210297e-16,2,96.09067017082785,2,2,0.2597883394124081,0.9510595856848028,0.6054239625486054,0.4888025858784862,-0.004253038310578827,0.27,0.5,0.385,0.1626345596729059,1,0.6912712462723947,0.22999999999999998,0.2204239625486054,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017996,NABO,1.3816,0.8022,0,trimestral,0.13,100000,2024-04-16,True,2024-04-20,2028-05-18,43.15,3.0,1,11.51293546492023,0.8660254037844387,-0.4999999999999998,1,48.91590013140604,1,1,0.1701232182201947,0.1701232182201947,0.1701232182201947,0.0,-0.0008288200682110836,0.11,0.11,0.11,0.0,1,0.0,0.0,0.06012321822019469,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017998,CORL|JEDI,1.0355,0.6793,1,1M,0.2273,250000,2020-02-18,True,2020-02-19,2029-08-11,51.58,1.0,2,12.429220196836383,0.8660254037844386,0.5000000000000001,1,113.69908015768725,2,2,0.2465375213299332,0.4572457615983419,0.35189164146413754,0.14899322554567615,0.028282245699593242,0.14,0.28,0.21000000000000002,0.09899494936611666,1,0.2107082402684087,0.14,0.14189164146413752,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-017999,DRC|BSKR,1.2893,0.6,0,1M,0.2903,1000000,2023-09-28,True,2023-10-03,2028-11-22,46.82,1.0,2,13.815511557963774,-1.0,-1.8369701987210297e-16,3,61.662286465177395,2,2,0.4291955147449149,0.4540108376563097,0.4416031762006123,0.01754708310798114,0.01967191981988972,0.3,0.31,0.305,0.007071067811865481,1,0.024815322911394766,0.010000000000000009,0.1366031762006123,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RFQ-018004,CLNE,1.2412,0.7995,0,1M,0.1713,100000,2022-04-04,True,2022-04-06,2029-05-20,52.17,1.0,1,11.51293546492023,0.8660254037844387,-0.4999999999999998,0,85.44678055190539,1,1,0.1382574599691681,0.1382574599691681,0.1382574599691681,0.0,-0.005033784575356054,0.15,0.15,0.15,0.0,3,0.0,0.0,-0.011742540030831888,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RFQ-018005,CORL|KYBR,0.9638,0.6308,3,2M,0.2736,100000,2020-09-30,True,2020-10-03,2024-08-09,23.62,2.0,2,11.51293546492023,-1.0,-1.8369701987210297e-16,2,46.1892247043364,2,2,0.2187707525572214,0.2687830107018516,0.2437768816295365,0.03536400687652017,0.005344379519406417,0.22,0.28,0.25,0.04242640687119286,1,0.05001225814463023,0.060000000000000026,-0.006223118370463493,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
