rfq_id,underlyings,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,requested_date,executed,start_date,end_date,avg_duration_months,observation_frequency_months,basket_size,log_notional_credits,requested_year,requested_month_sin,requested_month_cos,requested_dayofweek,n_underlyings,n_market_matches,realized_vol_min,realized_vol_max,realized_vol_mean,realized_vol_std,realized_vol_trend_21d_mean,structural_base_vol_min,structural_base_vol_max,structural_base_vol_mean,structural_base_vol_std,market_lag_days_max,realized_vol_range,structural_base_vol_range,realized_minus_structural_vol,market_match_rate,has_underlying_BSKR,has_underlying_CLNE,has_underlying_CORL,has_underlying_DRC,has_underlying_HTTX,has_underlying_JEDI,has_underlying_KYBR,has_underlying_MNDO,has_underlying_NABO,has_underlying_POBK,has_underlying_REBL,has_underlying_SITH,has_underlying_TECH,has_underlying_WOOK,product_type_Death Star Phoenix Note,product_type_Holocron Reverse Convertible,product_type_Kessel Run Snowball,product_type_Mandalorian Twin-Win,product_type_Sith Eternal Snowball,product_type_Wretched Hive Digital,basket_type_single,basket_type_worst_of,counterparty_Alderaan Wealth Partners,counterparty_Banco de Coruscant,counterparty_Chandrila Sovereign Fund,counterparty_Corellian Capital,counterparty_First Order Financial,counterparty_Jabba Asset Management,counterparty_Kamino Cloning Trust,counterparty_Nal Hutta Traders,trader_id_TRD-001,trader_id_TRD-002,trader_id_TRD-003,trader_id_TRD-004,trader_id_TRD-005,trader_id_TRD-006,trader_id_TRD-007,trader_id_TRD-008,trader_id_TRD-009,trader_id_TRD-010,trader_id_TRD-011,trader_id_TRD-012,trader_id_TRD-013,trader_id_TRD-014,trader_id_TRD-015,trader_id_TRD-016,trader_id_TRD-017,trader_id_TRD-018,trader_id_TRD-019,trader_id_TRD-020,trader_id_TRD-021,trader_id_TRD-022,trader_id_TRD-023,trader_id_TRD-024,trader_id_TRD-025,trader_id_TRD-026,trader_id_TRD-027,trader_id_TRD-028,trader_id_TRD-029,trader_id_TRD-030,trader_id_TRD-031,trader_id_TRD-032,trader_id_TRD-033,trader_id_TRD-034,trader_id_TRD-035,trader_id_TRD-036,trader_id_TRD-037,trader_id_TRD-038,trader_id_TRD-039
RFQ-022704,CORL,1.2152,0.8461,0,1 month,0.2397,100000,2019-04-22,True,2019-04-26,2026-09-18,27.07,1.0,1,11.51293546492023,2019,0.8660254037844387,-0.4999999999999998,0,1,1,0.2592549125869535,0.2592549125869535,0.2592549125869535,0.0,-0.018581891200193434,0.28,0.28,0.28,0.0,3,0.0,0.0,-0.020745087413046537,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RFQ-022705,KYBR,1.2037,0.8327,0,3M,0.1872,250000,2021-03-02,True,2021-03-07,2029-01-26,39.29,3.0,1,12.429220196836383,2021,1.0,6.123233995736766e-17,1,1,1,0.2396189707793707,0.2396189707793707,0.2396189707793707,0.0,-0.05076202928880527,0.22,0.22,0.22,0.0,1,0.0,0.0,0.019618970779370692,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022706,DRC|TECH,1.0,0.6141,6,6M,0.2993,500000,2018-02-21,True,2018-02-24,2025-03-06,54.27,6.0,2,13.122365377402328,2018,0.8660254037844386,0.5000000000000001,2,2,2,0.2965885915416313,0.330061817048681,0.31332520429515615,0.023669144744221337,0.011238219104637293,0.31,0.32,0.315,0.007071067811865481,1,0.033473225507049675,0.010000000000000009,-0.0016747957048438566,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022707,POBK|CORL,1.3273,0.6,0,1Y,0.3175,100000,2018-11-21,True,2018-11-24,2024-02-13,56.24,12.0,2,11.51293546492023,2018,-0.5000000000000004,0.8660254037844384,2,2,2,0.4696402923959285,0.7225627573088444,0.5961015248523864,0.17884319005433952,-0.004359542150392803,0.28,0.42,0.35,0.09899494936611665,1,0.2529224649129159,0.13999999999999996,0.24610152485238646,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022708,REBL|SITH,0.9734,0.6713,0,1D,0.1989,100000,2022-02-10,False,2022-02-10,2029-10-16,,0.0328515111695138,2,11.51293546492023,2022,0.8660254037844386,0.5000000000000001,3,2,2,0.2633046479636489,0.5979740520282983,0.43063934999597364,0.23664700506977435,0.021526280071436782,0.18,0.26,0.22,0.05656854249492382,1,0.33466940406464946,0.08000000000000002,0.21063934999597364,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022709,HTTX,1.3369,0.8144,0,6M,0.4635,1000000,2016-10-21,False,2016-10-21,2022-07-25,,6.0,1,13.815511557963774,2016,-0.8660254037844386,0.5000000000000001,4,1,1,0.7643200528512558,0.7643200528512558,0.7643200528512558,0.0,-0.005828080571905869,0.5,0.5,0.5,0.0,1,0.0,0.0,0.2643200528512558,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022710,JEDI|TECH,1.0,0.6454,4,1M,0.2534,100000,2018-01-24,False,2018-01-24,2022-05-03,,1.0,2,11.51293546492023,2018,0.49999999999999994,0.8660254037844387,2,2,2,0.1493956397713741,0.3159015989080012,0.23264861933968764,0.11773749281347919,0.01817058119399352,0.14,0.32,0.23,0.12727922061357855,1,0.16650595913662708,0.18,0.00264861933968763,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RFQ-022711,DRC|CORL,1.0,0.5816,6,6M,0.3379,250000,2021-02-03,True,2021-02-08,2025-03-08,33.29,6.0,2,12.429220196836383,2021,0.8660254037844386,0.5000000000000001,2,2,2,0.3406314370901526,0.4209751433453272,0.3808032902177399,0.056811579518694005,-0.05673412795797303,0.28,0.31,0.29500000000000004,0.021213203435596385,1,0.08034370625517462,0.02999999999999997,0.08580329021773986,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022712,MNDO|REBL,1.1601,0.6,0,1M,0.2316,100000,2020-09-03,False,2020-09-03,2024-02-05,,1.0,2,11.51293546492023,2020,-1.0,-1.8369701987210297e-16,3,2,2,0.3525958467541413,0.67658604398471,0.5145909453694256,0.22909566549970214,0.09310126885695619,0.18,0.35,0.265,0.1202081528017131,1,0.3239901972305687,0.16999999999999998,0.2495909453694256,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RFQ-022713,JEDI|WOOK,1.0,0.6202,4,trimestral,0.1781,250000,2018-09-20,False,2018-09-20,2023-11-28,,3.0,2,12.429220196836383,2018,-1.0,-1.8369701987210297e-16,3,2,2,0.2574792156140562,0.5337974368489125,0.3956383262314843,0.19538648800057154,0.01447429818234644,0.14,0.27,0.20500000000000002,0.09192388155425119,1,0.2763182212348563,0.13,0.1906383262314843,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFQ-022714,REBL|DRC|HTTX,1.0,0.5572,0,3M,0.2913,100000,2023-03-02,False,2023-03-02,2032-08-20,,3.0,3,11.51293546492023,2023,1.0,6.123233995736766e-17,3,3,3,0.3129535275668039,0.9352889240856432,0.6324277291356811,0.3115001291039144,0.0034225169531204025,0.18,0.5,0.33,0.1609347693943108,1,0.6223353965188394,0.32,0.3024277291356811,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022715,SITH,1.3636,0.7741,0,3M,0.2562,250000,2019-10-10,True,2019-10-15,2024-11-02,39.27,3.0,1,12.429220196836383,2019,-0.8660254037844386,0.5000000000000001,3,1,1,0.272808775126921,0.272808775126921,0.272808775126921,0.0,0.0028034490221331976,0.26,0.26,0.26,0.0,1,0.0,0.0,0.012808775126920968,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RFQ-022716,MNDO|WOOK,1.2629,0.6,0,3M,0.3664,500000,2016-12-02,False,2016-12-02,2020-05-04,,3.0,2,13.122365377402328,2016,-2.4492935982947064e-16,1.0,4,2,2,0.3478102461736477,0.4125323904240059,0.3801713182988268,0.04576546709236219,-0.017422469299681748,0.27,0.35,0.31,0.056568542494923775,1,0.06472214425035822,0.07999999999999996,0.07017131829882678,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RFQ-022717,KYBR,1.2133,0.7764,0,1Y,0.2199,250000,2016-03-07,False,2016-03-07,2022-11-28,,12.0,1,12.429220196836383,2016,1.0,6.123233995736766e-17,0,1,1,0.2025943279494513,0.2025943279494513,0.2025943279494513,0.0,0.0004651183461918118,0.22,0.22,0.22,0.0,3,0.0,0.0,-0.017405672050548687,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RFQ-022718,NABO|WOOK,1.193,0.6,0,1Y,0.1798,250000,2018-12-04,True,2018-12-09,2024-08-04,55.39,12.0,2,12.429220196836383,2018,-2.4492935982947064e-16,1.0,1,2,2,0.185677823383093,0.4742660521444991,0.329971937763796,0.20406269352780487,-0.018487757698525023,0.11,0.27,0.19,0.11313708498984763,1,0.2885882287614061,0.16000000000000003,0.13997193776379602,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFQ-022719,POBK|REBL,1.2127,0.6,0,1M,0.2998,500000,2017-11-02,False,2017-11-02,2026-05-18,,1.0,2,13.122365377402328,2017,-0.5000000000000004,0.8660254037844384,3,2,2,0.2685339705716935,0.521170477511764,0.39485222404172876,0.17864098723260616,-0.17425023311140042,0.18,0.42,0.3,0.16970562748477142,1,0.25263650694007056,0.24,0.09485222404172877,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022720,TECH|HTTX,1.0344,0.6109,3,6M,0.471,250000,2017-12-06,False,2017-12-06,2027-02-01,,6.0,2,12.429220196836383,2017,-2.4492935982947064e-16,1.0,2,2,2,0.3601223442802013,0.6119101509451201,0.4860162476126607,0.1780408655128515,-0.0754584577100999,0.32,0.5,0.41000000000000003,0.12727922061357858,1,0.25178780666491885,0.18,0.07601624761266068,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RFQ-022721,WOOK,1.3817,0.7501,0,2M,0.2978,100000,2016-12-05,True,2016-12-08,2025-06-07,53.66,2.0,1,11.51293546492023,2016,-2.4492935982947064e-16,1.0,0,1,1,0.3479119056725979,0.3479119056725979,0.3479119056725979,0.0,-0.02727502827884981,0.27,0.27,0.27,0.0,3,0.0,0.0,0.07791190567259787,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022722,NABO|JEDI,0.9992,0.6136,1,1D,0.123,100000,2016-04-06,True,2016-04-11,2020-06-21,13.54,0.0328515111695138,2,11.51293546492023,2016,0.8660254037844387,-0.4999999999999998,2,2,2,0.1311540886344256,0.1686489996854066,0.14990154415991608,0.026512905864135065,0.001474919364649649,0.11,0.14,0.125,0.02121320343559643,1,0.03749491105098099,0.030000000000000013,0.024901544159916078,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022723,NABO|TECH,1.0,0.5062,4,3M,0.1872,250000,2018-04-27,True,2018-05-01,2025-04-23,34.91,3.0,2,12.429220196836383,2018,0.8660254037844387,-0.4999999999999998,4,2,2,0.1571882759454791,0.5243718090509395,0.3407800424982093,0.2596379661989062,0.03008978714396915,0.11,0.32,0.215,0.14849242404917498,1,0.36718353310546037,0.21000000000000002,0.12578004249820932,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022724,NABO|KYBR|REBL,1.0,0.5804,5,1D,0.1604,250000,2020-09-17,True,2020-09-17,2023-01-06,15.92,0.0328515111695138,3,12.429220196836383,2020,-1.0,-1.8369701987210297e-16,3,3,3,0.1181498845131761,0.5069371716451345,0.2795084478270862,0.20263967587972231,-0.005696579679950482,0.11,0.22,0.17,0.05567764362830022,1,0.3887872871319584,0.11,0.10950844782708621,1.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022725,NABO|JEDI,0.9564,0.6553,3,M,0.1491,2000000,2017-12-01,False,2017-12-01,2027-02-17,,1.0,2,14.508658238524095,2017,-2.4492935982947064e-16,1.0,4,2,2,0.1139364002745598,0.1649470404003319,0.13944172033744584,0.036069969545600045,-0.015313788753541661,0.11,0.14,0.125,0.02121320343559643,1,0.0510106401257721,0.030000000000000013,0.01444172033744584,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022726,JEDI|SITH,1.0058,0.5684,2,Q,0.2002,100000,2018-05-09,False,2018-05-09,2024-12-30,,3.0,2,11.51293546492023,2018,0.49999999999999994,-0.8660254037844387,2,2,2,0.2006128957103353,0.4263614189194253,0.3134871573148803,0.15962831160399624,0.005150906501919239,0.14,0.26,0.2,0.08485281374238571,1,0.22574852320909,0.12,0.1134871573148803,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022727,KYBR|NABO,1.0047,0.5822,3,3M,0.169,500000,2023-03-21,False,2023-03-21,2031-12-18,,3.0,2,13.122365377402328,2023,1.0,6.123233995736766e-17,1,2,2,0.1096408233515774,0.2025473183194985,0.15609407083553795,0.06569481260809086,-0.009929053688290931,0.11,0.22,0.165,0.07778174593052023,1,0.09290649496792108,0.11,-0.008905929164462062,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022728,JEDI,1.328,0.7849,0,Monthly,0.136,250000,2021-08-10,False,2021-08-10,2028-10-28,,1.0,1,12.429220196836383,2021,-0.8660254037844384,-0.5000000000000004,1,1,1,0.138983866152419,0.138983866152419,0.138983866152419,0.0,0.008110073699782866,0.14,0.14,0.14,0.0,1,0.0,0.0,-0.0010161338475810078,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022729,DRC|JEDI,1.0418,0.6547,0,1M,0.231,1000000,2024-05-10,True,2024-05-12,2032-06-12,44.19,1.0,2,13.815511557963774,2024,0.49999999999999994,-0.8660254037844387,4,2,2,0.2128436287317155,0.4821771718007164,0.34751040026621594,0.19044757470508958,-0.005231636665623027,0.14,0.31,0.225,0.12020815280171307,1,0.2693335430690009,0.16999999999999998,0.12251040026621593,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022730,HTTX,1.384,0.7803,0,Y,0.5107,100000,2018-01-30,False,2018-01-30,2020-08-07,,12.0,1,11.51293546492023,2018,0.49999999999999994,0.8660254037844387,1,1,1,1.193186866478423,1.193186866478423,1.193186866478423,0.0,0.42476874688542476,0.5,0.5,0.5,0.0,1,0.0,0.0,0.6931868664784231,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RFQ-022731,REBL,1.1965,0.7065,0,3M,0.1829,2000000,2020-01-20,False,2020-01-20,2024-02-27,,3.0,1,14.508658238524095,2020,0.49999999999999994,0.8660254037844387,0,1,1,0.2946284751697427,0.2946284751697427,0.2946284751697427,0.0,0.046382879459761495,0.18,0.18,0.18,0.0,3,0.0,0.0,0.11462847516974273,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022732,SITH,1.1963,0.7243,0,1M,0.2939,250000,2023-03-08,False,2023-03-08,2027-07-12,,1.0,1,12.429220196836383,2023,1.0,6.123233995736766e-17,2,1,1,0.272751232715716,0.272751232715716,0.272751232715716,0.0,0.0018213543332810667,0.26,0.26,0.26,0.0,1,0.0,0.0,0.012751232715715988,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022733,REBL,1.1831,0.7733,0,3M,0.1774,250000,2016-11-04,False,2016-11-04,2023-05-23,,3.0,1,12.429220196836383,2016,-0.5000000000000004,0.8660254037844384,4,1,1,0.4683677131223039,0.4683677131223039,0.4683677131223039,0.0,-0.002273215400967088,0.18,0.18,0.18,0.0,1,0.0,0.0,0.2883677131223039,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022734,MNDO,1.2654,0.7996,0,3M,0.3245,250000,2019-03-11,False,2019-03-11,2024-03-31,,3.0,1,12.429220196836383,2019,1.0,6.123233995736766e-17,0,1,1,0.4082950760912235,0.4082950760912235,0.4082950760912235,0.0,0.027934215443324306,0.35,0.35,0.35,0.0,3,0.0,0.0,0.05829507609122353,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022735,REBL,1.2505,0.8278,0,6M,0.1757,100000,2019-06-28,False,2019-06-28,2028-12-25,,6.0,1,11.51293546492023,2019,1.2246467991473532e-16,-1.0,4,1,1,0.5101103897557553,0.5101103897557553,0.5101103897557553,0.0,0.14502037712291455,0.18,0.18,0.18,0.0,1,0.0,0.0,0.3301103897557553,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-022736,BSKR,1.3207,0.8341,0,Quarterly,0.351,100000,2023-03-27,False,2023-03-27,2031-06-10,,3.0,1,11.51293546492023,2023,1.0,6.123233995736766e-17,0,1,1,0.3347587212824457,0.3347587212824457,0.3347587212824457,0.0,0.005403458122486993,0.3,0.3,0.3,0.0,3,0.0,0.0,0.034758721282445726,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022737,NABO|CLNE,1.383,0.6,0,6M,0.1427,250000,2024-01-24,True,2024-01-26,2033-10-20,97.33,6.0,2,12.429220196836383,2024,0.49999999999999994,0.8660254037844387,2,2,2,0.1654262791517085,0.2628081818835371,0.2141172305176228,0.06885940378652479,0.0022690838699423455,0.11,0.15,0.13,0.0282842712474619,1,0.09738190273182862,0.039999999999999994,0.08411723051762279,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RFQ-022738,CLNE|REBL,1.0,0.5225,3,1D,0.1846,250000,2017-06-16,True,2017-06-20,2026-02-17,11.76,0.0328515111695138,2,12.429220196836383,2017,1.2246467991473532e-16,-1.0,4,2,2,0.1474903664480396,0.6703594332769839,0.40892489986251174,0.3697242628274286,-0.001857873576445096,0.15,0.18,0.16499999999999998,0.021213203435596434,1,0.5228690668289443,0.03,0.24392489986251176,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022739,HTTX|BSKR,1.0017,0.6561,3,2M,0.3834,500000,2019-05-13,True,2019-05-15,2021-11-06,27.07,2.0,2,13.122365377402328,2019,0.49999999999999994,-0.8660254037844387,0,2,2,0.2916803322896445,0.8559929184160494,0.573836625352847,0.3990292563588985,0.1432520128858292,0.3,0.5,0.4,0.1414213562373095,3,0.5643125861264049,0.2,0.17383662535284694,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-022740,DRC|POBK,1.1922,0.6,0,1M,0.3928,1000000,2021-09-02,False,2021-09-02,2026-11-18,,1.0,2,13.815511557963774,2021,-1.0,-1.8369701987210297e-16,3,2,2,0.3334887557250044,0.3969927040181592,0.36524072987158185,0.044904072470209624,0.0005988836269147368,0.31,0.42,0.365,0.07778174593052022,1,0.06350394829315481,0.10999999999999999,0.00024072987158185732,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RFQ-022741,SITH|BSKR,0.9667,0.6792,3,1 month,0.2744,250000,2024-04-01,False,2024-04-01,2034-03-12,,1.0,2,12.429220196836383,2024,0.8660254037844387,-0.4999999999999998,0,2,2,0.469397364815467,0.5396732909117969,0.504535327863632,0.049692583896879555,-0.002164888393339559,0.26,0.3,0.28,0.02828427124746191,3,0.07027592609632993,0.03999999999999998,0.22453532786363195,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
